#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PDE6B	IMPG2	9606.ENSP00000420295	9606.ENSP00000193391	0	0	0	0	0	0	0	0.647	0.647
PDE6B	RP1	9606.ENSP00000420295	9606.ENSP00000220676	0	0	0	0	0.103	0.049	0	0.359	0.405
PDE6B	CRX	9606.ENSP00000420295	9606.ENSP00000221996	0	0	0	0	0.107	0	0	0.837	0.848
PDE6B	TULP1	9606.ENSP00000420295	9606.ENSP00000229771	0	0	0	0	0.062	0	0	0.761	0.766
PDE6B	GUCA1B	9606.ENSP00000420295	9606.ENSP00000230361	0	0	0	0	0.121	0	0	0.829	0.843
PDE6B	REEP6	9606.ENSP00000420295	9606.ENSP00000233596	0	0	0	0	0.042	0	0	0.472	0.472
PDE6B	CNGB1	9606.ENSP00000420295	9606.ENSP00000251102	0	0	0	0	0.059	0.091	0.500	0.807	0.906
PDE6B	GUCY2D	9606.ENSP00000420295	9606.ENSP00000254854	0	0	0	0	0.086	0.126	0.691	0.712	0.919
PDE6B	PDE6A	9606.ENSP00000420295	9606.ENSP00000255266	0	0	0.052	0.976	0	0	0.900	0.831	0.982
PDE6B	RPE65	9606.ENSP00000420295	9606.ENSP00000262340	0	0	0	0	0.067	0	0	0.842	0.846
PDE6B	RLBP1	9606.ENSP00000420295	9606.ENSP00000268125	0	0	0	0	0	0	0	0.594	0.594
PDE6B	ROM1	9606.ENSP00000420295	9606.ENSP00000278833	0	0	0	0	0.067	0	0	0.758	0.764
PDE6B	MERTK	9606.ENSP00000420295	9606.ENSP00000295408	0	0	0	0	0	0	0	0.685	0.685
PDE6B	RHO	9606.ENSP00000420295	9606.ENSP00000296271	0	0	0	0	0.244	0.046	0	0.870	0.898
PDE6B	RP9	9606.ENSP00000420295	9606.ENSP00000297157	0	0	0	0	0	0	0	0.573	0.573
PDE6B	USH2A	9606.ENSP00000420295	9606.ENSP00000305941	0	0	0	0	0.058	0	0	0.605	0.612
PDE6B	SNRNP200	9606.ENSP00000420295	9606.ENSP00000317123	0	0	0	0	0	0	0	0.532	0.532
PDE6B	ZNF513	9606.ENSP00000420295	9606.ENSP00000318373	0	0	0	0	0	0.048	0	0.601	0.603
PDE6B	PDE6G	9606.ENSP00000420295	9606.ENSP00000328412	0	0	0	0	0.098	0.501	0.900	0.949	0.997
PDE6B	CLRN1	9606.ENSP00000420295	9606.ENSP00000329158	0	0	0	0	0	0	0	0.447	0.447
PDE6B	PCARE	9606.ENSP00000420295	9606.ENSP00000332809	0	0	0	0	0.109	0	0	0.681	0.703
PDE6B	FSCN2	9606.ENSP00000420295	9606.ENSP00000334665	0	0	0	0	0	0	0	0.614	0.614
PDE6B	LRAT	9606.ENSP00000420295	9606.ENSP00000337224	0	0	0	0	0.064	0	0	0.666	0.674
PDE6B	CERKL	9606.ENSP00000420295	9606.ENSP00000341159	0	0	0	0	0.067	0	0	0.726	0.733
PDE6B	KLHL7	9606.ENSP00000420295	9606.ENSP00000343273	0	0	0	0	0	0	0	0.487	0.487
PDE6B	IMPDH1	9606.ENSP00000420295	9606.ENSP00000345096	0	0	0	0	0.055	0.107	0	0.601	0.634
PDE6B	DHDDS	9606.ENSP00000420295	9606.ENSP00000353104	0	0	0	0	0	0	0	0.418	0.418
PDE6B	TOPORS	9606.ENSP00000420295	9606.ENSP00000353735	0	0	0	0	0	0	0	0.559	0.559
PDE6B	RD3	9606.ENSP00000420295	9606.ENSP00000355969	0	0	0	0	0	0.091	0	0.912	0.917
PDE6B	SEMA4A	9606.ENSP00000420295	9606.ENSP00000357265	0	0	0	0	0	0	0	0.489	0.489
PDE6B	ABCA4	9606.ENSP00000420295	9606.ENSP00000359245	0	0	0	0	0.059	0	0	0.645	0.651
PDE6B	EYS	9606.ENSP00000420295	9606.ENSP00000359655	0	0	0	0	0	0.042	0	0.726	0.727
PDE6B	CACNA1F	9606.ENSP00000420295	9606.ENSP00000365441	0	0	0	0	0.117	0	0	0.678	0.704
PDE6B	RP1L1	9606.ENSP00000420295	9606.ENSP00000371923	0	0	0	0	0.086	0	0	0.383	0.412
PDE6B	SPATA7	9606.ENSP00000420295	9606.ENSP00000377176	0	0	0	0	0	0	0	0.435	0.435
PDE6B	RPGRIP1	9606.ENSP00000420295	9606.ENSP00000382895	0	0	0	0	0.086	0.062	0	0.641	0.665
PDE6B	CNGA1	9606.ENSP00000420295	9606.ENSP00000384264	0	0	0	0	0.105	0.071	0.500	0.854	0.931
PDE6B	FAM161A	9606.ENSP00000420295	9606.ENSP00000385158	0	0	0	0	0	0	0	0.788	0.788
PDE6B	SAG	9606.ENSP00000420295	9606.ENSP00000386444	0	0	0	0	0.061	0.045	0	0.466	0.479
PDE6B	BEST1	9606.ENSP00000420295	9606.ENSP00000399709	0	0	0	0	0.055	0	0	0.490	0.497
PDE6B	PROM1	9606.ENSP00000420295	9606.ENSP00000426809	0	0	0	0	0.060	0	0	0.535	0.544
PDE6B	TTC8	9606.ENSP00000420295	9606.ENSP00000482306	0	0	0	0	0	0	0	0.550	0.550
PDE6B	IDH3B	9606.ENSP00000420295	9606.ENSP00000482773	0	0	0	0	0	0	0	0.555	0.555
PDE6B	CEP290	9606.ENSP00000420295	9606.ENSP00000448012	0	0	0	0	0.058	0	0	0.583	0.590
PDE6B	NR2E3	9606.ENSP00000420295	9606.ENSP00000482504	0	0	0	0	0.088	0	0	0.698	0.713
PDE6B	RDH12	9606.ENSP00000420295	9606.ENSP00000449079	0	0	0	0	0.055	0.062	0	0.730	0.739
PDE6B	PRCD	9606.ENSP00000420295	9606.ENSP00000467661	0	0	0	0	0	0	0	0.750	0.750
PDE6B	NRL	9606.ENSP00000420295	9606.ENSP00000454062	0	0	0	0	0	0	0	0.779	0.779
PDE6B	RPGR	9606.ENSP00000420295	9606.ENSP00000495537	0	0	0	0	0.068	0	0	0.788	0.794
PDE6G	IMPG2	9606.ENSP00000328412	9606.ENSP00000193391	0	0	0	0	0	0	0	0.775	0.775
PDE6G	CRX	9606.ENSP00000328412	9606.ENSP00000221996	0	0	0	0	0.077	0	0	0.629	0.643
PDE6G	TULP1	9606.ENSP00000328412	9606.ENSP00000229771	0	0	0	0	0.048	0	0	0.705	0.707
PDE6G	GUCA1B	9606.ENSP00000328412	9606.ENSP00000230361	0	0	0	0	0.141	0	0	0.751	0.777
PDE6G	CNGB1	9606.ENSP00000328412	9606.ENSP00000251102	0	0	0	0	0.092	0	0.500	0.755	0.879
PDE6G	GUCY2D	9606.ENSP00000328412	9606.ENSP00000254854	0	0	0	0	0.109	0	0.650	0.520	0.837
PDE6G	PDE6A	9606.ENSP00000328412	9606.ENSP00000255266	0	0	0	0	0.071	0.501	0.900	0.979	0.998
PDE6G	RPE65	9606.ENSP00000328412	9606.ENSP00000262340	0	0	0	0	0.108	0	0	0.667	0.690
PDE6G	RLBP1	9606.ENSP00000328412	9606.ENSP00000268125	0	0	0	0	0.087	0	0	0.474	0.499
PDE6G	ROM1	9606.ENSP00000328412	9606.ENSP00000278833	0	0	0	0	0.149	0	0	0.722	0.754
PDE6G	C8orf37	9606.ENSP00000328412	9606.ENSP00000286688	0	0	0	0	0	0	0	0.480	0.480
PDE6G	MERTK	9606.ENSP00000328412	9606.ENSP00000295408	0	0	0	0	0	0	0	0.591	0.591
PDE6G	RHO	9606.ENSP00000328412	9606.ENSP00000296271	0	0	0	0	0.136	0	0	0.717	0.745
PDE6G	RP9	9606.ENSP00000328412	9606.ENSP00000297157	0	0	0	0	0	0	0	0.693	0.693
PDE6G	CA4	9606.ENSP00000328412	9606.ENSP00000300900	0	0	0	0	0.044	0	0	0.639	0.640
PDE6G	USH2A	9606.ENSP00000328412	9606.ENSP00000305941	0	0	0	0	0	0	0	0.402	0.402
PDE6G	SNRNP200	9606.ENSP00000328412	9606.ENSP00000317123	0	0	0	0	0	0	0	0.668	0.668
PDE6G	ZNF513	9606.ENSP00000328412	9606.ENSP00000318373	0	0	0	0	0.058	0	0	0.792	0.795
PDE6G	LRAT	9606.ENSP00000328412	9606.ENSP00000337224	0	0	0	0	0	0	0	0.433	0.433
PDE6G	PROM1	9606.ENSP00000328412	9606.ENSP00000426809	0	0	0	0	0	0	0	0.486	0.485
PDE6G	SPATA7	9606.ENSP00000328412	9606.ENSP00000377176	0	0	0	0	0	0	0	0.506	0.506
PDE6G	CLRN1	9606.ENSP00000328412	9606.ENSP00000329158	0	0	0	0	0	0	0	0.507	0.507
PDE6G	FAM161A	9606.ENSP00000328412	9606.ENSP00000385158	0	0	0	0	0	0	0	0.507	0.507
PDE6G	DHDDS	9606.ENSP00000328412	9606.ENSP00000353104	0	0	0	0	0	0	0	0.543	0.543
PDE6G	RPGR	9606.ENSP00000328412	9606.ENSP00000495537	0	0	0	0	0	0	0	0.596	0.596
PDE6G	IMPDH1	9606.ENSP00000328412	9606.ENSP00000345096	0	0	0	0	0.044	0	0	0.642	0.643
PDE6G	NR2E3	9606.ENSP00000328412	9606.ENSP00000482504	0	0	0	0	0.067	0	0	0.648	0.657
PDE6G	SEMA4A	9606.ENSP00000328412	9606.ENSP00000357265	0	0	0	0	0.063	0	0	0.652	0.659
PDE6G	BEST1	9606.ENSP00000328412	9606.ENSP00000399709	0	0	0	0	0	0	0	0.668	0.668
PDE6G	KLHL7	9606.ENSP00000328412	9606.ENSP00000343273	0	0	0	0	0.055	0	0	0.665	0.669
PDE6G	RDH12	9606.ENSP00000328412	9606.ENSP00000449079	0	0	0	0	0.067	0	0	0.668	0.677
PDE6G	TOPORS	9606.ENSP00000328412	9606.ENSP00000353735	0	0	0	0	0	0	0	0.686	0.686
PDE6G	ABCA4	9606.ENSP00000328412	9606.ENSP00000359245	0	0	0	0	0.094	0	0	0.683	0.700
PDE6G	TTC8	9606.ENSP00000328412	9606.ENSP00000482306	0	0	0	0	0	0	0	0.704	0.704
PDE6G	NRL	9606.ENSP00000328412	9606.ENSP00000454062	0	0	0	0	0.049	0	0	0.718	0.720
PDE6G	IDH3B	9606.ENSP00000328412	9606.ENSP00000482773	0	0	0	0	0	0	0	0.725	0.725
PDE6G	EYS	9606.ENSP00000328412	9606.ENSP00000359655	0	0	0	0	0	0	0	0.725	0.725
PDE6G	FSCN2	9606.ENSP00000328412	9606.ENSP00000334665	0	0	0	0	0.056	0	0	0.728	0.732
PDE6G	CERKL	9606.ENSP00000328412	9606.ENSP00000341159	0	0	0	0	0	0	0	0.739	0.739
PDE6G	PRCD	9606.ENSP00000328412	9606.ENSP00000467661	0	0	0	0	0.055	0	0	0.779	0.782
PDE6G	PCARE	9606.ENSP00000328412	9606.ENSP00000332809	0	0	0	0	0.106	0	0	0.779	0.793
PDE6G	CNGA1	9606.ENSP00000328412	9606.ENSP00000384264	0	0	0	0	0.074	0	0.500	0.797	0.898
PDE6G	PDE6B	9606.ENSP00000328412	9606.ENSP00000420295	0	0	0	0	0.098	0.501	0.900	0.949	0.997
PDSS1	MVK	9606.ENSP00000365388	9606.ENSP00000228510	0.099	0	0	0	0.109	0	0	0.426	0.499
PDSS1	COQ5	9606.ENSP00000365388	9606.ENSP00000288532	0	0	0.210	0	0.136	0.113	0	0.873	0.913
PDSS1	COQ4	9606.ENSP00000365388	9606.ENSP00000300452	0	0	0	0	0	0	0	0.916	0.916
PDSS1	COQ2	9606.ENSP00000365388	9606.ENSP00000310873	0.099	0	0	0	0.252	0	0.880	0.983	0.998
PDSS1	COQ8B	9606.ENSP00000365388	9606.ENSP00000315118	0.041	0	0	0	0	0.059	0	0.934	0.936
PDSS1	DHDDS	9606.ENSP00000365388	9606.ENSP00000353104	0.071	0	0	0	0.100	0	0.929	0.486	0.965
PITPNM3	CRX	9606.ENSP00000262483	9606.ENSP00000221996	0	0	0	0	0.042	0	0	0.466	0.466
PITPNM3	GUCY2D	9606.ENSP00000262483	9606.ENSP00000254854	0	0	0	0	0.079	0	0	0.817	0.824
PITPNM3	CACNA1F	9606.ENSP00000262483	9606.ENSP00000365441	0	0	0	0	0.063	0	0	0.399	0.413
PITPNM3	CERKL	9606.ENSP00000262483	9606.ENSP00000341159	0	0	0	0	0	0.082	0	0.398	0.424
PITPNM3	CFAP410	9606.ENSP00000262483	9606.ENSP00000381047	0	0	0	0	0	0	0	0.429	0.429
PITPNM3	C8orf37	9606.ENSP00000262483	9606.ENSP00000286688	0	0	0	0	0	0	0	0.519	0.519
PITPNM3	PROM1	9606.ENSP00000262483	9606.ENSP00000426809	0	0	0	0	0	0	0	0.586	0.586
PITPNM3	ABCA4	9606.ENSP00000262483	9606.ENSP00000359245	0	0	0	0	0.045	0	0	0.676	0.677
PITPNM3	RPGRIP1	9606.ENSP00000262483	9606.ENSP00000382895	0	0	0	0	0	0.066	0	0.716	0.723
PITPNM3	SEMA4A	9606.ENSP00000262483	9606.ENSP00000357265	0	0	0	0	0	0	0	0.767	0.767
PITPNM3	RAX2	9606.ENSP00000262483	9606.ENSP00000450456	0	0	0	0	0.055	0	0	0.812	0.814
PRCD	IMPG2	9606.ENSP00000467661	9606.ENSP00000193391	0	0	0	0	0.049	0	0	0.819	0.820
PRCD	CRX	9606.ENSP00000467661	9606.ENSP00000221996	0	0	0	0	0.049	0	0	0.638	0.641
PRCD	TULP1	9606.ENSP00000467661	9606.ENSP00000229771	0	0	0	0	0.042	0	0	0.777	0.777
PRCD	GUCA1B	9606.ENSP00000467661	9606.ENSP00000230361	0	0	0	0	0.049	0	0	0.884	0.884
PRCD	CNGB1	9606.ENSP00000467661	9606.ENSP00000251102	0	0	0	0	0	0	0	0.811	0.811
PRCD	PDE6A	9606.ENSP00000467661	9606.ENSP00000255266	0	0	0	0	0	0	0	0.815	0.815
PRCD	RPE65	9606.ENSP00000467661	9606.ENSP00000262340	0	0	0	0	0	0	0	0.754	0.754
PRCD	RLBP1	9606.ENSP00000467661	9606.ENSP00000268125	0	0	0	0	0.049	0	0	0.477	0.481
PRCD	ROM1	9606.ENSP00000467661	9606.ENSP00000278833	0	0	0	0	0.067	0	0	0.709	0.716
PRCD	C8orf37	9606.ENSP00000467661	9606.ENSP00000286688	0	0	0	0	0	0	0	0.516	0.516
PRCD	MERTK	9606.ENSP00000467661	9606.ENSP00000295408	0	0	0	0	0	0	0	0.689	0.689
PRCD	RHO	9606.ENSP00000467661	9606.ENSP00000296271	0	0	0	0	0.047	0	0	0.754	0.755
PRCD	RP9	9606.ENSP00000467661	9606.ENSP00000297157	0	0	0	0	0	0	0	0.695	0.695
PRCD	CA4	9606.ENSP00000467661	9606.ENSP00000300900	0	0	0	0	0.062	0	0	0.594	0.602
PRCD	USH2A	9606.ENSP00000467661	9606.ENSP00000305941	0	0	0	0	0	0	0	0.475	0.475
PRCD	SNRNP200	9606.ENSP00000467661	9606.ENSP00000317123	0	0	0	0	0	0	0	0.694	0.694
PRCD	ZNF513	9606.ENSP00000467661	9606.ENSP00000318373	0	0	0	0	0	0	0	0.806	0.806
PRCD	PDE6G	9606.ENSP00000467661	9606.ENSP00000328412	0	0	0	0	0.055	0	0	0.779	0.782
PRCD	CLRN1	9606.ENSP00000467661	9606.ENSP00000329158	0	0	0	0	0	0	0	0.507	0.507
PRCD	PCARE	9606.ENSP00000467661	9606.ENSP00000332809	0	0	0	0	0.044	0	0	0.832	0.832
PRCD	FSCN2	9606.ENSP00000467661	9606.ENSP00000334665	0	0	0	0	0	0	0	0.749	0.749
PRCD	LRAT	9606.ENSP00000467661	9606.ENSP00000337224	0	0	0	0	0	0	0	0.479	0.479
PRCD	CERKL	9606.ENSP00000467661	9606.ENSP00000341159	0	0	0	0	0	0	0	0.800	0.800
PRCD	KLHL7	9606.ENSP00000467661	9606.ENSP00000343273	0	0	0	0	0	0	0	0.690	0.690
PRCD	OFD1	9606.ENSP00000467661	9606.ENSP00000344314	0	0	0	0	0	0	0	0.400	0.400
PRCD	IMPDH1	9606.ENSP00000467661	9606.ENSP00000345096	0	0	0	0	0	0	0	0.676	0.676
PRCD	DHDDS	9606.ENSP00000467661	9606.ENSP00000353104	0	0	0	0	0	0	0	0.542	0.542
PRCD	TOPORS	9606.ENSP00000467661	9606.ENSP00000353735	0	0	0	0	0	0	0	0.703	0.703
PRCD	RD3	9606.ENSP00000467661	9606.ENSP00000355969	0	0	0	0	0.043	0	0	0.516	0.517
PRCD	SEMA4A	9606.ENSP00000467661	9606.ENSP00000357265	0	0	0	0	0	0	0	0.691	0.691
PRCD	ABCA4	9606.ENSP00000467661	9606.ENSP00000359245	0	0	0	0	0	0	0	0.715	0.715
PRCD	EYS	9606.ENSP00000467661	9606.ENSP00000359655	0	0	0	0	0	0	0	0.800	0.800
PRCD	SPATA7	9606.ENSP00000467661	9606.ENSP00000377176	0	0	0	0	0	0	0	0.671	0.671
PRCD	RPGRIP1	9606.ENSP00000467661	9606.ENSP00000382895	0	0	0	0	0	0	0	0.553	0.553
PRCD	CNGA1	9606.ENSP00000467661	9606.ENSP00000384264	0	0	0	0	0	0	0	0.774	0.774
PRCD	FAM161A	9606.ENSP00000467661	9606.ENSP00000385158	0	0	0	0	0	0	0	0.582	0.582
PRCD	BEST1	9606.ENSP00000467661	9606.ENSP00000399709	0	0	0	0	0	0	0	0.728	0.728
PRCD	PDE6B	9606.ENSP00000467661	9606.ENSP00000420295	0	0	0	0	0	0	0	0.750	0.750
PRCD	PROM1	9606.ENSP00000467661	9606.ENSP00000426809	0	0	0	0	0	0	0	0.536	0.536
PRCD	RDH12	9606.ENSP00000467661	9606.ENSP00000449079	0	0	0	0	0	0	0	0.739	0.739
PRCD	NRL	9606.ENSP00000467661	9606.ENSP00000454062	0	0	0	0	0.042	0	0	0.685	0.685
PRCD	NR2E3	9606.ENSP00000467661	9606.ENSP00000482504	0	0	0	0	0	0	0	0.742	0.742
PRCD	RPGR	9606.ENSP00000467661	9606.ENSP00000495537	0	0	0	0	0	0	0	0.748	0.748
PRCD	TTC8	9606.ENSP00000467661	9606.ENSP00000482306	0	0	0	0	0	0	0	0.749	0.749
PRCD	IDH3B	9606.ENSP00000467661	9606.ENSP00000482773	0	0	0	0	0	0	0	0.781	0.781
PRKCG	CACNA1F	9606.ENSP00000263431	9606.ENSP00000365441	0	0	0	0	0.068	0	0.900	0.101	0.908
PROM1	IMPG2	9606.ENSP00000426809	9606.ENSP00000193391	0	0	0	0	0	0	0	0.557	0.557
PROM1	CRX	9606.ENSP00000426809	9606.ENSP00000221996	0	0	0	0	0	0	0	0.580	0.580
PROM1	TULP1	9606.ENSP00000426809	9606.ENSP00000229771	0	0	0	0	0.055	0	0	0.555	0.561
PROM1	GUCA1B	9606.ENSP00000426809	9606.ENSP00000230361	0	0	0	0	0.100	0	0	0.454	0.487
PROM1	CNGB1	9606.ENSP00000426809	9606.ENSP00000251102	0	0	0	0	0	0	0	0.533	0.533
PROM1	GUCY2D	9606.ENSP00000426809	9606.ENSP00000254854	0	0	0	0	0.058	0	0	0.584	0.591
PROM1	PDE6A	9606.ENSP00000426809	9606.ENSP00000255266	0	0	0	0	0.060	0	0	0.559	0.568
PROM1	RPE65	9606.ENSP00000426809	9606.ENSP00000262340	0	0	0	0	0	0	0	0.507	0.507
PROM1	PITPNM3	9606.ENSP00000426809	9606.ENSP00000262483	0	0	0	0	0	0	0	0.586	0.586
PROM1	MERTK	9606.ENSP00000426809	9606.ENSP00000295408	0	0	0	0	0	0	0	0.448	0.448
PROM1	RP9	9606.ENSP00000426809	9606.ENSP00000297157	0	0	0	0	0	0	0	0.483	0.483
PROM1	CA4	9606.ENSP00000426809	9606.ENSP00000300900	0	0	0	0	0.049	0	0	0.413	0.417
PROM1	SNRNP200	9606.ENSP00000426809	9606.ENSP00000317123	0	0	0	0	0	0	0	0.475	0.475
PROM1	ZNF513	9606.ENSP00000426809	9606.ENSP00000318373	0	0	0	0	0	0	0	0.512	0.512
PROM1	PDE6G	9606.ENSP00000426809	9606.ENSP00000328412	0	0	0	0	0	0	0	0.486	0.485
PROM1	PCARE	9606.ENSP00000426809	9606.ENSP00000332809	0	0	0	0	0	0	0	0.527	0.527
PROM1	FSCN2	9606.ENSP00000426809	9606.ENSP00000334665	0	0	0	0	0	0	0	0.536	0.536
PROM1	CERKL	9606.ENSP00000426809	9606.ENSP00000341159	0	0	0	0	0	0	0	0.675	0.675
PROM1	KLHL7	9606.ENSP00000426809	9606.ENSP00000343273	0	0	0	0	0	0	0	0.441	0.441
PROM1	IMPDH1	9606.ENSP00000426809	9606.ENSP00000345096	0	0	0	0	0	0	0	0.465	0.465
PROM1	TOPORS	9606.ENSP00000426809	9606.ENSP00000353735	0	0	0	0	0	0	0	0.491	0.491
PROM1	SEMA4A	9606.ENSP00000426809	9606.ENSP00000357265	0	0	0	0	0	0	0	0.627	0.627
PROM1	IMPG1	9606.ENSP00000426809	9606.ENSP00000358966	0	0	0	0	0	0	0	0.405	0.405
PROM1	ABCA4	9606.ENSP00000426809	9606.ENSP00000359245	0	0	0	0	0.088	0	0	0.794	0.804
PROM1	EYS	9606.ENSP00000426809	9606.ENSP00000359655	0	0	0	0	0	0.051	0	0.591	0.596
PROM1	RPGRIP1	9606.ENSP00000426809	9606.ENSP00000382895	0	0	0	0	0	0	0	0.520	0.520
PROM1	CNGA1	9606.ENSP00000426809	9606.ENSP00000384264	0	0	0	0	0.049	0	0	0.621	0.624
PROM1	BEST1	9606.ENSP00000426809	9606.ENSP00000399709	0	0	0	0	0	0	0	0.537	0.537
PROM1	PDE6B	9606.ENSP00000426809	9606.ENSP00000420295	0	0	0	0	0.060	0	0	0.535	0.544
PROM1	IDH3B	9606.ENSP00000426809	9606.ENSP00000482773	0	0	0	0	0	0	0	0.490	0.489
PROM1	NR2E3	9606.ENSP00000426809	9606.ENSP00000482504	0	0	0	0	0	0	0	0.493	0.493
PROM1	RAX2	9606.ENSP00000426809	9606.ENSP00000450456	0	0	0	0	0	0	0	0.520	0.520
PROM1	RPGR	9606.ENSP00000426809	9606.ENSP00000495537	0	0	0	0	0.044	0	0	0.535	0.536
PROM1	PRCD	9606.ENSP00000426809	9606.ENSP00000467661	0	0	0	0	0	0	0	0.536	0.536
PROM1	RDH12	9606.ENSP00000426809	9606.ENSP00000449079	0	0	0	0	0	0	0	0.557	0.557
PROS1	TULP1	9606.ENSP00000377783	9606.ENSP00000229771	0	0	0	0	0	0	0	0.662	0.662
PROS1	MERTK	9606.ENSP00000377783	9606.ENSP00000295408	0	0	0	0	0.049	0	0.700	0.997	0.999
RAX2	CRX	9606.ENSP00000450456	9606.ENSP00000221996	0	0	0	0.786	0.060	0.328	0	0.270	0.499
RAX2	CNGB1	9606.ENSP00000450456	9606.ENSP00000251102	0	0	0	0	0.169	0	0	0.419	0.496
RAX2	GUCY2D	9606.ENSP00000450456	9606.ENSP00000254854	0	0	0	0	0	0	0	0.774	0.774
RAX2	PITPNM3	9606.ENSP00000450456	9606.ENSP00000262483	0	0	0	0	0.055	0	0	0.812	0.814
RAX2	C8orf37	9606.ENSP00000450456	9606.ENSP00000286688	0	0	0	0	0.083	0	0	0.571	0.589
RAX2	RHO	9606.ENSP00000450456	9606.ENSP00000296271	0	0	0	0	0.064	0.072	0	0.530	0.556
RAX2	CERKL	9606.ENSP00000450456	9606.ENSP00000341159	0	0	0	0	0	0	0	0.511	0.511
RAX2	SEMA4A	9606.ENSP00000450456	9606.ENSP00000357265	0	0	0	0	0	0	0	0.692	0.692
RAX2	ABCA4	9606.ENSP00000450456	9606.ENSP00000359245	0	0	0	0	0	0.045	0	0.768	0.768
RAX2	CACNA1F	9606.ENSP00000450456	9606.ENSP00000365441	0	0	0	0	0.049	0.078	0	0.434	0.460
RAX2	RP1L1	9606.ENSP00000450456	9606.ENSP00000371923	0	0	0	0	0.138	0	0	0.465	0.519
RAX2	CFAP410	9606.ENSP00000450456	9606.ENSP00000381047	0	0	0	0	0.055	0	0	0.402	0.411
RAX2	RPGRIP1	9606.ENSP00000450456	9606.ENSP00000382895	0	0	0	0	0.064	0.065	0	0.712	0.726
RAX2	BEST1	9606.ENSP00000450456	9606.ENSP00000399709	0	0	0	0	0	0.045	0	0.398	0.400
RAX2	PROM1	9606.ENSP00000450456	9606.ENSP00000426809	0	0	0	0	0	0	0	0.520	0.520
RAX2	RPGR	9606.ENSP00000450456	9606.ENSP00000495537	0	0	0	0	0.048	0	0	0.507	0.510
RAX2	NR2E3	9606.ENSP00000450456	9606.ENSP00000482504	0	0	0	0	0.060	0	0	0.510	0.520
RAX2	NRL	9606.ENSP00000450456	9606.ENSP00000454062	0	0	0	0	0	0.053	0	0.651	0.655
RBP3	CRX	9606.ENSP00000463151	9606.ENSP00000221996	0	0	0	0	0.198	0	0	0.753	0.794
RBP3	TULP1	9606.ENSP00000463151	9606.ENSP00000229771	0	0	0	0	0.108	0	0	0.421	0.462
RBP3	RPE65	9606.ENSP00000463151	9606.ENSP00000262340	0	0	0	0	0.114	0	0	0.680	0.705
RBP3	RLBP1	9606.ENSP00000463151	9606.ENSP00000268125	0	0	0	0	0.096	0	0	0.680	0.698
RBP3	ROM1	9606.ENSP00000463151	9606.ENSP00000278833	0	0	0	0	0.173	0	0	0.373	0.459
RBP3	RHO	9606.ENSP00000463151	9606.ENSP00000296271	0	0	0	0	0.473	0	0	0.808	0.894
RBP3	ZNF513	9606.ENSP00000463151	9606.ENSP00000318373	0	0	0	0	0	0	0	0.689	0.689
RBP3	LRAT	9606.ENSP00000463151	9606.ENSP00000337224	0	0	0	0	0.042	0	0	0.609	0.609
RBP3	RGR	9606.ENSP00000463151	9606.ENSP00000352427	0	0	0	0	0.094	0	0	0.622	0.643
RBP3	IMPG1	9606.ENSP00000463151	9606.ENSP00000358966	0	0	0	0	0.207	0	0	0.558	0.634
RBP3	ABCA4	9606.ENSP00000463151	9606.ENSP00000359245	0	0	0	0	0.088	0	0	0.540	0.563
RBP3	SAG	9606.ENSP00000463151	9606.ENSP00000386444	0	0	0	0	0.148	0	0	0.781	0.805
RBP3	RDH12	9606.ENSP00000463151	9606.ENSP00000449079	0	0	0	0	0.061	0	0	0.416	0.428
RBP3	NRL	9606.ENSP00000463151	9606.ENSP00000454062	0	0	0	0	0.084	0	0	0.526	0.548
RBP3	NR2E3	9606.ENSP00000463151	9606.ENSP00000482504	0	0	0	0	0.139	0	0	0.349	0.415
RD3	CRX	9606.ENSP00000355969	9606.ENSP00000221996	0	0	0	0	0.109	0	0	0.794	0.809
RD3	TULP1	9606.ENSP00000355969	9606.ENSP00000229771	0	0	0	0	0.056	0	0	0.776	0.779
RD3	GUCA1B	9606.ENSP00000355969	9606.ENSP00000230361	0	0	0	0	0	0	0	0.657	0.657
RD3	CNGB1	9606.ENSP00000355969	9606.ENSP00000251102	0	0	0	0	0.092	0	0	0.433	0.463
RD3	GUCY2D	9606.ENSP00000355969	9606.ENSP00000254854	0	0	0	0	0.047	0.299	0	0.902	0.929
RD3	PDE6A	9606.ENSP00000355969	9606.ENSP00000255266	0	0	0	0	0.062	0.095	0	0.427	0.471
RD3	RPE65	9606.ENSP00000355969	9606.ENSP00000262340	0	0	0	0	0	0	0	0.840	0.840
RD3	MERTK	9606.ENSP00000355969	9606.ENSP00000295408	0	0	0	0	0	0	0	0.529	0.529
RD3	PCARE	9606.ENSP00000355969	9606.ENSP00000332809	0	0	0	0	0.193	0	0	0.290	0.403
RD3	LRAT	9606.ENSP00000355969	9606.ENSP00000337224	0	0	0	0	0	0	0	0.839	0.839
RD3	IMPDH1	9606.ENSP00000355969	9606.ENSP00000345096	0	0	0	0	0	0	0	0.824	0.824
RD3	NEK2	9606.ENSP00000355969	9606.ENSP00000355966	0	0	0	0	0	0	0	0.407	0.407
RD3	CNGA1	9606.ENSP00000355969	9606.ENSP00000384264	0	0	0	0	0	0.095	0	0.378	0.413
